track_id	s_acousticness	s_danceability	s_energy	s_instrumentalness	s_liveness	s_loudness	s_speechiness	s_valence	s_tempo	genre
TRESMSA128F42320AD	0.107	0.341	0.738	0.000128	0.26	-6.948	0.0552	0.451	106.142	International
TRESPPJ128F92F03A1	0.613	0.681	0.403	0.938	0.114	-17.424	0.386	0.326	62.836	Electronic
TRESPVT128F428BEEB	0.158	0.735	0.933	2.4e-05	0.0857	-6.734	0.0637	0.871	121.237	Country
TRESQEG12903CDFCB3	0.936	0.61	0.0535	0.315	0.106	-20.134	0.0818	0.28	88.697	Jazz
TRESQFO128F42935AA	0.0308	0.641	0.83	0.000106	0.077	-6.498	0.0618	0.817	92.611	Reggae
TRESQZK128F14A2CEB	0.252	0.556	0.71	0.0121	0.0588	-7.481	0.0319	0.385	124.053	Folk
TRESSDZ12903CCF7D7	0.922	0.473	0.0703	0.223	0.149	-22.821	0.036	0.216	145.54	New Age
TRESVAD128F427A970	0.109	0.496	0.573	2.06e-05	0.0898	-9.275	0.0797	0.505	78.214	Vocal
TRESVAI128F9318F55	0.979	0.44	0.0691	0.0	0.346	-14.369	0.0478	0.252	74.413	Jazz
TRESWFI128F9308E9E	0.025	0.63	0.832	0.000749	0.0545	-6.174	0.0264	0.844	109.484	Blues
TRESWSH128E078367E	0.895	0.789	0.0385	0.0	0.0806	-16.717	0.096	0.446	105.317	Vocal
TRESYYC128F426BEC2	0.944	0.246	0.254	0.0531	0.135	-14.492	0.0335	0.336	86.779	Vocal
TRESZJC128F92F0B31	0.836	0.165	0.372	0.0228	0.696	-7.213	0.0326	0.147	77.182	Vocal
TRESZOB128F93333EA	0.385	0.858	0.833	0.0	0.304	-5.236	0.0526	0.962	105.159	Latin
TRESZXK128F933A985	0.128	0.392	0.944	0.00466	0.367	-2.318	0.127	0.532	113.948	Pop_Rock
TRETBEX128F932A663	0.117	0.861	0.789	0.0	0.335	-5.366	0.2	0.693	104.946	Rap
TRETCEA128F425A88A	0.0965	0.894	0.719	0.000139	0.303	-7.156	0.207	0.773	104.709	International
TRETCJT12903CE7380	0.176	0.51	0.681	0.0	0.207	-7.598	0.0849	0.561	72.749	RnB
TRETCMK12903CD73DC	0.798	0.105	0.105	0.762	0.119	-21.915	0.0377	0.0448	85.731	Vocal
TRETDVL128F4254D92	0.087	0.829	0.375	2.38e-05	0.0965	-5.394	0.0845	0.768	83.007	Reggae
TRETDWC128F92FB38A	0.0361	0.736	0.404	0.304	0.0685	-14.089	0.0488	0.284	146.864	New Age
TRETFHL128F425E560	0.0652	0.71	0.835	0.00981	0.0542	-11.78	0.0417	0.687	109.886	RnB
TRETFKC12903CB6131	0.807	0.591	0.384	0.761	0.0978	-12.901	0.0361	0.323	128.036	Rap
TRETFWX128F421A7E4	0.154	0.35	0.688	6.59e-05	0.292	-7.134	0.0515	0.28	184.212	Blues
TRETFZN12903CA7A02	0.141	0.603	0.721	0.0	0.199	-3.69	0.247	0.353	167.97	Reggae
TRETHLW128F42675EA	0.367	0.675	0.266	0.0119	0.0299	-13.749	0.0264	0.34	140.814	RnB
TRETIME12903CF37C8	1.89e-06	0.467	0.957	0.00074	0.303	-6.62	0.0478	0.711	110.051	Pop_Rock
TRETJVQ128F4295B5A	0.711	0.467	0.409	0.000775	0.0783	-9.57	0.0258	0.0499	90.075	Vocal
TRETMWA12903CEF92F	0.0464	0.546	0.618	0.0	0.0298	-7.741	0.226	0.641	143.269	RnB
TRETNIC12903CEB691	0.861	0.62	0.245	3.24e-05	0.1	-14.566	0.0339	0.299	112.117	International
TRETNXH12903CD0E34	0.022	0.48	0.678	0.0	0.233	-7.017	0.41	0.628	84.035	Rap
TRETOIR128F4290D8A	0.897	0.422	0.214	4.45e-05	0.108	-12.154	0.0254	0.146	91.68	Latin
TRETOLL128F4266338	0.118	0.756	0.757	8.94e-05	0.0825	-5.975	0.0395	0.792	99.555	International
TRETOMF12903CE8E5D	0.0351	0.694	0.715	0.264	0.14	-9.671	0.146	0.34	100.012	Electronic
TRETPFA128F92F21A4	0.765	0.43	0.0253	1.35e-06	0.215	-28.715	0.0494	0.212	126.934	Folk
TRETSHO12903CAE55C	0.569	0.493	0.441	0.753	0.191	-14.976	0.0416	0.652	118.144	Folk
TRETTLU128F9307233	0.983	0.431	0.154	0.000255	0.11	-16.293	0.034	0.144	74.671	International
TRETUEG128F42858A8	0.151	0.802	0.444	3.69e-05	0.104	-12.756	0.0301	0.483	110.824	Vocal
TRETUIU128F930ABC7	0.0589	0.697	0.973	0.00408	0.386	-3.68	0.0312	0.964	124.986	Jazz
TRETUPJ128F4277873	0.035	0.619	0.418	0.0	0.0956	-13.253	0.029	0.89	106.463	Latin
TRETWYO12903CF89F1	0.0366	0.855	0.935	0.000112	0.0376	-5.339	0.166	0.935	99.957	Electronic
TRETYBC128F427F9F2	0.0227	0.784	0.677	1.13e-05	0.153	-6.731	0.0427	0.791	88.003	Reggae
TRETYPE128F427C9D8	0.116	0.418	0.572	0.0	0.154	-6.987	0.0325	0.346	125.536	Pop_Rock
TRETYQB12903CE7267	0.948	0.349	0.104	0.887	0.103	-22.613	0.0416	0.279	76.394	New Age
TRETYWE128F145BB0F	0.936	0.571	0.487	0.0	0.953	-15.807	0.957	0.393	80.046	Vocal
TRETYXC128F426CC77	0.137	0.75	0.695	0.00184	0.0515	-8.282	0.085	0.9	126.887	Blues
TRETZZQ12903CC3D62	0.0688	0.851	0.276	0.0	0.0794	-11.926	0.15	0.337	128.172	Reggae
TREUAWG128F93417C6	0.678	0.56	0.329	0.00169	0.0871	-12.856	0.0319	0.321	150.066	International
TREUBTW128F4271EA3	0.835	0.21	0.289	0.268	0.163	-14.793	0.0352	0.135	58.513	Jazz
TREUBZZ128EF34045E	0.0229	0.578	0.545	0.0	0.0696	-8.126	0.0547	0.454	120.022	Pop_Rock
TREUCUB128F932D459	0.286	0.45	0.477	0.428	0.076	-12.898	0.0526	0.468	98.614	Latin
TREUCXM128F42ACE9D	0.00887	0.381	0.807	0.861	0.0988	-5.935	0.0462	0.397	175.935	Jazz
TREUDJB128F427EDD4	0.00147	0.552	0.875	0.0	0.348	-6.245	0.0762	0.735	107.815	Rap
TREUDSD12903CC294A	0.937	0.232	0.212	0.847	0.0882	-19.402	0.0321	0.104	171.598	Jazz
TREUDYV128F4234FD6	0.0527	0.872	0.614	0.0	0.12	-4.705	0.0787	0.898	145.089	International
TREUDZG12903CFDB66	0.205	0.797	0.584	0.00047	0.0558	-8.947	0.0279	0.899	107.29	Blues
TREUFAX128F4262D65	0.594	0.574	0.341	0.0	0.212	-10.425	0.0341	0.377	121.309	Vocal
TREUFJP128F932D4C9	0.1	0.497	0.802	1.75e-06	0.327	-4.847	0.369	0.682	165.047	Rap
TREUFPB128EF34A551	0.697	0.351	0.319	0.005	0.134	-11.791	0.0283	0.111	88.913	Pop_Rock
TREUGBH12903D16113	0.678	0.288	0.492	0.00214	0.367	-5.877	0.0284	0.318	71.271	Pop_Rock
TREUGOI128F4262FF1	0.832	0.221	0.211	0.949	0.0653	-13.837	0.0332	0.17	129.884	New Age
TREUHCZ128F92F21A9	0.963	0.291	0.0847	1.69e-05	0.25	-18.895	0.0368	0.135	125.625	Folk
TREUHPQ128F9305509	0.938	0.0963	0.0618	0.0563	0.179	-19.4	0.0395	0.12	173.737	Electronic
TREUHQJ128F932198B	0.00253	0.285	0.689	1.7e-05	0.652	-6.58	0.0643	0.433	98.874	Rap
TREUHXC128F42439D4	0.517	0.416	0.535	0.00251	0.0996	-9.724	0.0798	0.659	87.472	Blues
TREUIMB128F92D7F9D	0.0147	0.535	0.889	0.924	0.102	-9.932	0.11	0.0734	142.299	Electronic
TREUJLN128F92FA551	0.561	0.49	0.311	0.00177	0.607	-10.551	0.0326	0.186	114.967	Pop_Rock
TREUKFV128F428B5C9	0.649	0.595	0.38	0.0	0.0945	-13.457	0.0349	0.609	101.219	Folk
TREUNLF128F422F3D8	0.00386	0.55	0.462	0.0	0.543	-11.171	0.343	0.468	167.314	Reggae
TREUNXR12903CEECC8	0.173	0.695	0.629	1.57e-05	0.143	-9.274	0.0409	0.791	120.137	Blues
TREUOBW128F9327BE1	0.389	0.781	0.782	0.000162	0.357	-10.395	0.164	0.421	106.681	RnB
TREUOEM128F4249C9A	0.901	0.168	0.101	0.983	0.0932	-23.27	0.0405	0.0344	114.407	New Age
TREUOJC128F932BE26	0.742	0.209	0.186	0.0	0.197	-14.397	0.0311	0.123	84.906	RnB
TREUQWB128F4272C39	0.982	0.482	0.21	0.892	0.0973	-13.253	0.0585	0.182	126.428	New Age
TREURCS128F9307F80	0.706	0.55	0.703	0.231	0.975	-8.308	0.08	0.912	77.91	Latin
TREUREI128F4230E50	0.482	0.55	0.325	0.00103	0.267	-12.064	0.0308	0.183	143.119	Folk
TREURFS12903CEF33D	0.698	0.814	0.533	0.00266	0.164	-8.167	0.0328	0.812	114.821	Jazz
TREURTL128F14A8E5D	0.986	0.611	0.0757	0.827	0.364	-17.117	0.0488	0.531	125.315	Jazz
TREUUCH128F14A1E01	0.566	0.495	0.619	3.29e-05	0.425	-7.968	0.0301	0.525	172.005	Latin
TREUUMW128F4241A67	0.0532	0.538	0.927	0.111	0.0698	-11.68	0.0564	0.436	104.349	Pop_Rock
TREUUPE128F425F7AE	0.983	0.216	0.025	0.894	0.0901	-29.446	0.0459	0.118	68.185	New Age
TREUVMI128F93096D1	0.00378	0.41	0.942	0.911	0.185	-7.525	0.0656	0.639	92.302	Electronic
TREUWGR128F426AC72	0.0638	0.272	0.551	0.00233	0.302	-11.588	0.0449	0.226	173.411	Latin
TREUWLS128F92FA3D1	0.821	0.645	0.299	2.76e-06	0.103	-13.918	0.0281	0.196	111.028	Folk
TREUWVH128F42759B5	0.796	0.474	0.597	8.67e-05	0.273	-7.78	0.0293	0.85	92.827	RnB
TREUXEV128F9317647	0.36	0.331	0.43	0.0129	0.0973	-15.228	0.0345	0.0698	95.292	New Age
TREUYHM128F421B14A	0.0173	0.616	0.9	0.0304	0.481	-3.961	0.0299	0.853	109.655	Blues
TREUZFF128F4291F27	0.2	0.777	0.757	0.0	0.258	-4.675	0.304	0.579	70.983	Rap
TREVAHM128F933A6A5	0.394	0.691	0.592	0.039	0.0835	-14.094	0.0515	0.754	115.779	Blues
TREVCQK128F92CC2BC	3.15e-05	0.25	0.874	0.0173	0.349	-4.153	0.0441	0.311	81.776	Pop_Rock
TREVDSH128F931BF2C	9.72e-05	0.425	0.93	0.0	0.153	-3.688	0.0733	0.688	174.968	Pop_Rock
TREVERV128F427C9A1	0.873	0.382	0.296	2.21e-06	0.331	-7.827	0.0304	0.364	86.103	Vocal
TREVFJK12903C9E25B	0.694	0.853	0.664	0.891	0.0603	-10.206	0.0781	0.969	100.081	Electronic
TREVFTT128F4290FC6	0.981	0.277	0.311	0.000729	0.167	-10.452	0.03	0.229	86.526	Vocal
TREVHJE12903CF1A96	0.282	0.39	0.898	7.58e-05	0.431	-4.43	0.104	0.741	97.706	Blues
TREVIAD128F4245C05	0.993	0.174	0.01	0.56	0.417	-24.306	0.0349	0.431	86.913	New Age
TREVJHX128F92F935C	0.444	0.723	0.688	0.817	0.0947	-10.43	0.0443	0.876	119.982	New Age
TREVJSW128F92DD2ED	2.95e-05	0.417	0.992	0.0256	0.0711	-1.497	0.113	0.357	160.074	Pop_Rock
TREVJYC12903CE49E9	0.975	0.451	0.293	0.0	0.253	-7.764	0.0469	0.394	132.613	International
TREVKAB128F93365D3	0.447	0.906	0.677	0.0	0.267	-12.776	0.106	0.966	92.004	Reggae
TREVKAZ128F429310A	0.931	0.62	0.471	1.61e-05	0.325	-10.953	0.061	0.959	128.166	Vocal
TREVKXZ128F4276706	0.119	0.792	0.403	0.00307	0.0567	-12.947	0.0447	0.889	105.181	Folk
TREVLCL128F92FA3D2	0.36	0.41	0.326	1.04e-06	0.155	-11.937	0.0321	0.223	146.937	Folk
TREVLPW128F42A8B2F	0.37	0.442	0.683	0.0	0.105	-6.234	0.135	0.75	93.526	Rap
TREVMFT128F9309E60	0.518	0.707	0.933	0.00103	0.681	-6.746	0.0697	0.766	114.476	Latin
TREVMJF128F14ABAEA	0.0538	0.605	0.507	0.00123	0.141	-12.932	0.0341	0.807	114.245	Blues
TREVNKO128F42809EF	0.467	0.344	0.075	0.0	0.111	-19.673	0.0521	0.0815	149.417	RnB
TREVNNG128F92EC79E	0.439	0.225	0.488	0.00031	0.166	-7.341	0.0309	0.522	92.588	Pop_Rock
TREVOIA128F9341AC7	0.513	0.636	0.577	0.276	0.137	-11.071	0.0328	0.922	169.732	International
TREVOQB128E079520D	0.216	0.706	0.919	0.000688	0.0916	-3.284	0.0685	0.847	139.939	RnB
TREVPFG128F4284E7E	0.0874	0.682	0.751	0.0	0.106	-4.553	0.276	0.583	92.156	Rap
TREVQSR128F4219949	0.0846	0.779	0.751	6.03e-06	0.0333	-7.785	0.0783	0.827	103.234	Latin
TREVRKX12903CE364C	0.000117	0.495	0.87	0.691	0.249	-7.749	0.0393	0.902	168.962	Blues
TREVSUJ128F4296296	0.444	0.606	0.927	0.00123	0.432	-6.144	0.035	0.873	137.731	Blues
TREVTJC12903CC147D	0.92	0.463	0.0675	0.0	0.128	-13.428	0.0423	0.106	111.386	Jazz
TREVTJU128F425225D	0.837	0.673	0.265	0.0	0.15	-12.734	0.0303	0.29	126.09	Latin
TREVTWQ128F93457E4	0.148	0.697	0.86	0.341	0.0599	-6.829	0.0469	0.687	121.005	Jazz
TREVUJT128F93081A9	0.0219	0.669	0.42	0.782	0.153	-13.593	0.123	0.358	151.549	Reggae
TREVVYX128F421FBED	0.000116	0.415	0.811	0.584	0.648	-7.016	0.0547	0.393	84.559	Blues
TREVWAV12903CCDE20	0.849	0.4	0.169	0.000107	0.105	-17.381	0.0355	0.252	92.938	Vocal
TREVXRA128F92D735D	0.314	0.652	0.674	0.0	0.0531	-10.322	0.0325	0.886	138.726	Folk
TREVXSG128F4244207	0.0989	0.507	0.359	0.388	0.101	-11.462	0.133	0.0962	168.962	Rap
TREVXWD12903D08360	0.075	0.674	0.827	0.0	0.306	-9.363	0.0593	0.844	107.845	Pop_Rock
TREVXWS128F428C1E5	0.00084	0.654	0.832	2.35e-06	0.707	-5.823	0.147	0.546	95.956	RnB
TREVYXO128F92F9CE4	0.458	0.737	0.471	0.00016	0.21	-11.956	0.038	0.773	96.718	Folk
TREVYZZ128F9304404	0.132	0.773	0.903	0.0	0.468	-4.494	0.0325	0.968	131.409	Jazz
TREVZCE128EF364244	0.562	0.423	0.138	0.782	0.0729	-23.871	0.0359	0.116	142.1	New Age
TREVZGC128F1495B74	0.594	0.494	0.642	0.0141	0.137	-10.52	0.0499	0.676	130.644	RnB
TREWDGD128F42698A6	0.609	0.643	0.69	0.0	0.0685	-6.859	0.0303	0.666	129.97	Jazz
TREWDIL128F429A0A9	0.0413	0.49	0.85	0.0	0.933	-3.793	0.405	0.609	153.604	Rap
TREWEJH128F4276133	0.936	0.34	0.226	0.893	0.124	-12.496	0.0304	0.0911	94.078	New Age
TREWFCY128F4262DFA	0.301	0.626	0.573	0.0	0.17	-8.856	0.0365	0.683	93.972	RnB
TREWGCS128F425CEE6	0.978	0.24	0.0339	0.238	0.0517	-25.09	0.0508	0.171	74.877	New Age
TREWGKX12903CE6C5A	0.282	0.69	0.516	0.194	0.0569	-10.835	0.0338	0.851	165.905	Vocal
TREWGND128F4254BB5	0.11	0.476	0.602	0.0	0.346	-6.468	0.0276	0.335	78.958	Pop_Rock
TREWGTU128F931D411	0.00493	0.643	0.725	0.331	0.262	-8.408	0.0595	0.194	119.987	Electronic
TREWGYH128F4267D70	0.396	0.446	0.302	0.0	0.136	-15.992	0.0379	0.237	80.762	Vocal
TREWHQY128F145CEF5	0.872	0.477	0.207	0.000165	0.0901	-17.198	0.035	0.08	119.334	Vocal
TREWILS128F92FA6E7	0.743	0.547	0.556	0.941	0.101	-8.633	0.0402	0.966	113.287	Country
TREWJCQ128F42422E8	0.046	0.417	0.953	2.78e-05	0.348	-6.395	0.0826	0.504	108.519	Pop_Rock
TREWJNA128F4236E29	0.0453	0.419	0.899	0.00628	0.293	-5.547	0.116	0.936	174.851	Blues
TREWKTR128F4241E2B	0.623	0.528	0.39	0.00228	0.112	-12.033	0.413	0.102	139.82	International
TREWMCQ128F42458E4	0.0181	0.745	0.836	3.71e-05	0.324	-4.212	0.0583	0.775	114.992	International
TREWMCU128F426BDA1	0.21	0.727	0.904	0.0	0.955	-3.68	0.231	0.825	156.033	Reggae
TREWMTL128F4295431	0.00199	0.182	0.574	0.878	0.178	-12.177	0.0378	0.174	162.573	Folk
TREWNNK128F92FF3B9	0.566	0.359	0.272	1.53e-06	0.215	-7.205	0.0307	0.276	91.839	Folk
TREWNQC12903CB08A0	0.78	0.516	0.198	0.0659	0.129	-18.717	0.0431	0.782	145.988	Blues
TREWODX128F93313DC	0.378	0.717	0.52	0.834	0.52	-10.957	0.391	0.862	93.224	Rap
TREWOIS128F92EE4AA	0.683	0.425	0.289	0.00373	0.116	-8.941	0.0328	0.125	100.192	Blues
TREWPCT128EF35B82D	0.832	0.13	0.111	0.875	0.21	-16.281	0.0358	0.0351	76.932	New Age
TREWPMU128F92F9346	0.159	0.477	0.817	0.0	0.419	-7.245	0.441	0.85	183.206	Rap
TREWQJD128F14A381C	0.0344	0.746	0.735	0.0	0.0634	-8.169	0.0343	0.426	105.09	Electronic
TREWQLF12903CB1041	0.852	0.337	0.45	0.0	0.158	-17.697	0.0598	0.63	198.756	Vocal
TREWRDD128F426CC67	0.0134	0.2	0.652	0.0289	0.797	-11.212	0.0603	0.635	188.041	Blues
TREWREN128F935E066	0.99	0.229	0.248	0.0425	0.39	-12.484	0.0342	0.107	92.115	Vocal
TREWRPQ128F425F1B2	0.305	0.73	0.61	0.45	0.0652	-8.969	0.0293	0.842	102.03	International
TREWSMK128F934EB8E	0.485	0.63	0.705	0.895	0.306	-11.858	0.037	0.545	89.016	Jazz
TREWSRY128EF366B24	0.752	0.622	0.303	0.0	0.161	-6.175	0.0417	0.646	83.182	Latin
TREWVEA128F92FA3D0	0.754	0.648	0.444	0.00709	0.0813	-12.518	0.0435	0.633	164.062	Folk
TREWXOT128F930B5A3	0.857	0.244	0.194	0.000446	0.141	-9.259	0.0299	0.207	85.063	International
TREWYVG128F14537C9	0.00888	0.588	0.802	0.0	0.307	-7.056	0.0445	0.707	94.011	Pop_Rock
TREWYWG128F1496D27	0.761	0.125	0.226	0.609	0.235	-11.235	0.0344	0.161	91.912	Folk
TREWYWN12903CE97A5	0.0642	0.548	0.811	0.512	0.188	-7.644	0.0327	0.969	110.009	New Age
TREWZCW12903CF4FA7	0.0103	0.405	0.945	0.826	0.109	-9.358	0.0529	0.65	128.663	Electronic
TREWZDX128EF35248A	0.00131	0.295	0.745	2.17e-05	0.0754	-5.002	0.0385	0.129	138.286	Pop_Rock
TREWZEX128F9333347	0.895	0.394	0.785	0.76	0.394	-6.92	0.288	0.204	161.583	Electronic
TREWZHC12903CDD94D	0.243	0.757	0.628	5.03e-06	0.091	-9.121	0.0669	0.849	95.422	Rap
TREWZMF128F427224C	0.423	0.635	0.839	1.78e-06	0.103	-6.289	0.173	0.665	160.039	International
TREWZOR128E0798821	0.132	0.627	0.783	0.0	0.0456	-5.711	0.0841	0.92	201.003	Vocal
TREXARF128F42174AE	0.646	0.612	0.242	0.0	0.668	-19.353	0.323	0.63	113.964	Blues
TREXCTV128F92C4E38	0.00136	0.656	0.903	0.663	0.451	-8.004	0.0578	0.711	122.438	Electronic
TREXCYA128F92D6128	0.839	0.664	0.434	0.00732	0.0927	-11.551	0.0355	0.865	153.812	International
TREXEEX128F428116E	0.753	0.543	0.297	0.0	0.217	-11.776	0.313	0.775	78.508	International
TREXEKF128F92E71EA	0.295	0.778	0.578	0.000109	0.0912	-7.423	0.215	0.643	160.054	Latin
TREXELT128F149DA66	0.256	0.512	0.437	0.0	0.0715	-6.0	0.0257	0.371	94.524	Country
TREXFDM128F4274FA9	0.264	0.683	0.615	0.000113	0.0513	-6.698	0.0514	0.8	96.98	Latin
TREXFER12903CA7637	0.0102	0.778	0.667	0.0	0.258	-4.385	0.129	0.618	169.277	Reggae
TREXGDQ128F4278BF9	0.41	0.563	0.445	0.0	0.0918	-9.039	0.0303	0.176	134.082	Pop_Rock
TREXHJT128F92E2787	0.163	0.756	0.383	0.0	0.0651	-18.302	0.0362	0.966	128.956	Pop_Rock
TREXIBA12903CD57CE	0.975	0.634	0.245	0.000206	0.128	-17.226	0.0387	0.622	85.812	Vocal
TREXJOX12903CB0899	0.608	0.539	0.153	0.00158	0.373	-18.949	0.0402	0.666	122.058	Blues
TREXJRZ128F93421B0	0.905	0.695	0.152	0.0433	0.158	-13.869	0.0335	0.735	97.348	Latin
TREXMLP128E078DAFE	0.111	0.549	0.491	1.46e-05	0.0564	-9.537	0.127	0.728	203.818	RnB
TREXNSV128F930B96B	0.115	0.666	0.359	0.515	0.113	-17.205	0.0351	0.352	92.529	New Age
TREXNSX128F42819BA	0.168	0.906	0.752	0.0	0.058	-8.802	0.199	0.778	105.809	Pop_Rock
TREXNUE128F93033BE	0.322	0.625	0.322	0.0	0.0443	-14.942	0.0579	0.559	130.009	Jazz
TREXODT128F14A84C9	0.68	0.301	0.326	0.0	0.102	-12.169	0.0313	0.238	112.642	Folk
TREXPRC128F424FB3E	2.26e-05	0.415	0.954	0.369	0.265	-3.139	0.0922	0.466	107.935	Pop_Rock
TREXPRI128F930DAD1	0.803	0.251	0.178	8.87e-06	0.109	-14.143	0.033	0.319	68.654	Folk
TREXQGP128F931A46C	0.0384	0.657	0.372	0.852	0.131	-14.084	0.0324	0.173	96.794	Electronic
TREXQLK12903CBC406	0.501	0.599	0.495	0.236	0.125	-12.014	0.0487	0.789	119.046	Blues
TREXQMC128F9354165	0.953	0.57	0.0422	0.356	0.109	-22.767	0.0736	0.039	114.81	Blues
TREXSZD128F14AA567	0.000528	0.801	0.52	0.875	0.0709	-13.375	0.0677	0.715	126.021	Electronic
TREXTEX12903CA5F4A	0.44	0.673	0.699	0.000195	0.0617	-5.799	0.0278	0.691	112.127	Country
TREXTQE128F92C78D8	0.291	0.728	0.741	0.897	0.648	-7.59	0.0331	0.968	118.92	Reggae
TREXTVO128F1461DDB	0.254	0.79	0.314	0.000507	0.196	-14.753	0.0519	0.517	93.046	Vocal
TREXUKX12903CF8F5C	0.476	0.461	0.384	0.00901	0.122	-8.154	0.06	0.399	171.077	Blues
TREXUWG128F422B530	0.0976	0.526	0.781	3.49e-06	0.299	-6.768	0.11	0.674	109.633	RnB
TREXXRA128F423FEC7	0.0242	0.547	0.806	0.0	0.97	-5.271	0.266	0.888	91.821	Rap
TREXXRA128F931B88A	0.913	0.0	0.867	0.315	0.0	-6.327	0.0	0.0	0.0	Reggae
TREXZMG128F92CEFC8	0.638	0.678	0.572	0.0147	0.0999	-10.226	0.029	0.35	119.862	Jazz
TREXZOP128F426BF92	0.0488	0.662	0.682	0.0	0.123	-6.201	0.0313	0.559	134.963	Folk
TREXZYC12903CA281A	0.311	0.558	0.682	0.0196	0.182	-7.375	0.0279	0.575	105.789	Country
TREYAGR12903CD00D1	0.14	0.557	0.715	0.00052	0.171	-8.702	0.0545	0.728	195.898	Rap
TREYAIX128F42317C4	0.104	0.667	0.638	0.0	0.0388	-6.448	0.0691	0.961	170.032	Reggae
TREYALS128F426E3D8	0.24	0.638	0.814	9.9e-06	0.0467	-10.185	0.053	0.885	101.729	RnB
TREYAUQ128F92D92DC	0.675	0.771	0.231	0.867	0.0997	-12.776	0.0514	0.795	83.983	RnB
TREYCCV128F930CB83	0.123	0.68	0.639	0.0	0.0881	-5.288	0.27	0.889	142.568	Reggae
TREYCDA128F931E00B	0.0221	0.775	0.716	0.000505	0.078	-6.821	0.0344	0.945	124.012	New Age
TREYCUP128F92E384B	0.818	0.623	0.534	0.0373	0.127	-8.815	0.058	0.54	120.608	Blues
TREYDTG128F92FCDC9	0.0085	0.636	0.726	6.56e-06	0.109	-5.499	0.0273	0.743	128.99	Country
TREYEDW12903CC5F1E	0.756	0.724	0.282	0.0298	0.194	-11.609	0.0262	0.101	78.061	Folk
TREYFBC128F42BCDCA	0.903	0.574	0.122	0.0	0.106	-13.171	0.0492	0.415	126.532	Blues
TREYFWL12903CDFACE	0.0975	0.698	0.823	0.0	0.104	-3.2	0.402	0.856	92.94	Rap
TREYFXT128F42648A6	0.284	0.59	0.475	0.717	0.0467	-12.893	0.0359	0.435	103.417	Jazz
TREYGZH128F4253363	0.957	0.441	0.0333	0.0421	0.0989	-21.355	0.0383	0.367	168.633	Blues
TREYHRH128E0784C9E	0.725	0.489	0.351	0.000355	0.0945	-13.093	0.0322	0.337	92.753	Jazz
TREYHSW128F42318DA	0.845	0.575	0.241	0.0	0.141	-10.268	0.0269	0.164	80.084	Vocal
TREYJXX128F42727DB	0.614	0.666	0.902	0.915	0.055	-5.013	0.0459	0.98	110.316	International
TREYLKS128F4253581	0.024	0.44	0.942	0.0	0.336	-2.049	0.254	0.668	90.546	Rap
TREYLNB128F145D920	0.777	0.397	0.171	0.0	0.286	-13.72	0.0308	0.212	73.75	Vocal
TREYMLQ128F426591B	0.00758	0.511	0.672	1.81e-05	0.109	-9.019	0.0268	0.404	173.996	Country
TREYNHN128F933DC0F	0.0684	0.769	0.347	0.0	0.0883	-12.951	0.353	0.605	87.61	Reggae
TREYNIH128F4224AB3	0.183	0.787	0.814	0.857	0.115	-10.899	0.0631	0.383	125.998	Electronic
TREYNXT128F4221A41	0.992	0.621	0.0252	0.000971	0.0795	-20.472	0.0393	0.17	100.139	Vocal
TREYODP12903CF99C7	0.0175	0.423	0.826	0.524	0.0649	-6.42	0.0355	0.664	112.88	Pop_Rock
TREYOEC128F92F4EA9	0.134	0.721	0.886	0.000613	0.0772	-5.555	0.0329	0.964	130.025	Folk
TREYOSA128F423B274	0.956	0.132	0.102	0.973	0.111	-23.708	0.0447	0.0294	80.165	New Age
TREYPAK128F92D163A	0.13	0.651	0.741	0.83	0.0506	-10.441	0.0377	0.739	120.018	Jazz
TREYQAU128F148B2C0	0.249	0.89	0.617	3.38e-05	0.0277	-7.271	0.309	0.792	90.454	RnB
TREYQDA12903CDDC98	2.2e-05	0.439	0.765	0.756	0.092	-6.959	0.0316	0.648	172.585	Pop_Rock
TREYQLU128F935A906	0.599	0.545	0.349	1.62e-06	0.234	-6.312	0.0276	0.113	129.887	Reggae
TREYQTV12903CE0A73	0.00448	0.722	0.828	5.4e-06	0.329	-4.966	0.21	0.625	85.999	Rap
TREYRED128F92FB515	0.514	0.563	0.355	0.0858	0.134	-11.813	0.0444	0.772	109.539	Blues
TREYRYQ128F145F176	0.0823	0.832	0.887	0.000345	0.542	-6.925	0.134	0.788	96.999	Rap
TREYTWV128F4275504	0.331	0.558	0.433	0.0253	0.0843	-8.465	0.036	0.649	129.983	International
TREYUYU128F92F55A2	0.106	0.694	0.772	4.04e-05	0.0434	-5.292	0.278	0.701	167.951	Reggae
TREYVDH128F1464256	0.49	0.282	0.538	0.776	0.11	-8.111	0.0455	0.413	202.392	Jazz
TREYVMM128F4290F8E	0.00118	0.317	0.994	0.0	0.406	-2.626	0.185	0.125	105.906	Pop_Rock
TREYVUB128F92FC54E	0.986	0.111	0.163	0.91	0.118	-20.235	0.0372	0.0611	72.295	New Age
TREYYQG12903CDFEAB	0.83	0.861	0.363	0.0	0.0536	-10.695	0.582	0.908	98.936	Rap
TREZAVZ12903CD733A	0.547	0.475	0.665	0.000364	0.096	-11.285	0.162	0.559	84.092	Latin
TREZAYB12903CF23EA	0.344	0.741	0.534	0.0	0.109	-6.834	0.0636	0.468	95.007	International
